model,dataset,windows,MAPE,MAE,RMSE,NMAE,univariate
historical_inertia,traditional/hourly_electricity/or_electricity,3,14.519965347469983,346.29423844686266,419.84601385206156,0.1393629957292624,1.0
historical_inertia,traditional/hourly_electricity/tn_electricity,3,13.299087820431689,2037.8533053631993,2503.4594465842106,0.1287410089313763,1.0
historical_inertia,traditional/aus_electricity_nsw,3,329.7978615912171,172.12216145833335,672.5045799628513,2.873587205120143,1.0
historical_inertia,traditional/aus_electricity_qld,3,214.12064680898973,117.87322916666669,411.9243903554896,2.102563313719477,1.0
historical_inertia,traditional/fl_electricity,3,25.376643191305863,179850.27163437652,203983.04889817923,0.25118163123253306,1.0
historical_inertia,traditional/walmart-sales,3,82.9885950053412,617091.7271354166,757798.5426697368,0.5949279750060027,1.0
historical_inertia,traditional/rice_prices,2,45.62161618194444,55.39443925774172,70.08005791229647,0.4984447236926527,1.0
historical_inertia,traditional/blow_molding,1,10.95376978768703,7.583333333333333,10.385242455983645,0.10315934742964167,1.0
historical_inertia,traditional/gold_prices,1,11.599482419780403,2703.508333333333,7547.480549273821,0.13875999197605132,1.0
historical_inertia,traditional/pasta_sales,3,85.45297790833506,1.2604166666666667,1.812489707774504,1.196551724137931,1.0
historical_inertia,traditional/bitcoin_price,3,102.66130655040962,32943000.3046875,56133331.34932806,0.9199825425040253,1.0
historical_inertia,traditional/gas_sensor,3,0.0,0.0,0.0,0.0,1.0
historical_inertia,traditional/oikolab_weather,3,33.315976004436614,6.431692708333333,7.668542140314448,0.3225927901791484,1.0
historical_inertia,traditional/beijing_embassy,3,199.93961978015878,98.01822916666667,137.8190886102698,1.7296203652181408,1.0
historical_inertia,traditional/weather_mpi,3,372.10131582539384,177.57009114583335,258.7116076236797,1.1417512078998688,1.0
historical_inertia,traditional/causalrivers,3,94.77097850599482,0.18365104166666668,0.20129619874119817,0.6939316842839269,1.0
historical_inertia,traditional/open_aq,3,58.61601194752878,30.72371081947158,40.449150084774175,0.5121145109058728,1.0
historical_inertia,traditional/beijing_aq,3,305.13258754228974,69.1640625,94.32349770903375,0.87799863692034,1.0
historical_inertia,traditional/traffic_PeMS,3,357.45186030988083,0.044974609374999995,0.06448107496355192,1.1475104212854301,1.0
historical_inertia,traditional/paris_mobility,3,20.290562218072527,21560.453125,26229.27507711665,0.18934812550435307,1.0
historical_inertia,traditional/blue_bikes,3,1389.7063661457169,183.12760416666666,222.1391919154819,1.2542934370592522,1.0
historical_inertia,traditional/tac,3,6544.135516681203,0.06512141675206727,0.07912058939114407,1.90521626532036,1.0
historical_inertia,traditional/mta_ridership,3,45.526104648113424,813798.1249875808,1015743.7915652534,0.41519043967769687,1.0
historical_inertia,traditional/austin_water,1,27.775177783428852,617743603.0649351,728624884.9833094,0.2824845247618165,1.0
historical_inertia,traditional/mn_interstate,3,119.1804908054141,1839.4765625,2336.210523175839,0.5458476747268971,1.0
historical_inertia,traditional/rideshare/lyft,3,71.62038541784051,20.3501446147434,22.42800398136909,1.3227189513275912,1.0
historical_inertia,traditional/rideshare/uber,3,74.05916014437231,12.774418583825252,13.865956853186894,1.3473145573729528,1.0
historical_inertia,traditional/cursor-tabs,2,385.2418579010938,37.41674888578913,61.52120444376956,1.58699109922057,1.0
historical_inertia,traditional/ev-sensors,3,73.91661131756803,34.65276241396327,36.190608193230936,0.5945744044020455,1.0
historical_inertia,traditional/voip,3,0.3061808293695033,0.013448484122379575,0.019476244421840084,0.0030672570712116155,1.0
historical_inertia,traditional/fred_md/fred_md1,3,41.73099896716164,2344.497842817164,4469.8983365174945,0.23880521892661877,1.0
historical_inertia,traditional/fred_md/fred_md2,3,33.32909208865925,1.8772252576403694,2.4106502407228807,0.31949250281402347,1.0
historical_inertia,traditional/fred_md/fred_md3,3,32.72289309129791,402.95644100923954,508.8334327243303,0.28179760395350145,1.0
historical_inertia,traditional/fred_md/fred_md4,3,18.210594124902233,14.405548438538803,17.176569256584788,0.16957658136356915,1.0
historical_inertia,traditional/fred_md/fred_md5,3,824.8613983598756,493.5083163423951,1044.7676444381555,0.7396818518344114,1.0
historical_inertia,traditional/fred_md/fred_md6,3,293.51730855287957,2.738262149076048,3.5627257733711595,0.5701657310229318,1.0
historical_inertia,traditional/fred_md/fred_md7,3,57.883296935782425,36.97038067141969,71.18176180034997,0.25898762390724706,1.0
historical_inertia,traditional/fred_md/fred_md8,3,322.3203736053377,651.2760313277364,1273.5609416608484,0.6279043995349151,1.0
historical_inertia,traditional/sleep_lab,3,6.39655602256466,4.8749739583333325,6.068376884584033,0.06408988298693026,1.0
historical_inertia,traditional/cgm,3,40.025365586435285,56.38203781512605,74.24511994685578,0.37446146381144146,1.0
historical_inertia,traditional/website_visitors,3,39.079608962117284,1601.5598958333333,1962.3770501746196,0.3498786322123326,1.0
historical_inertia,collections/stock_nasdaqtrader,3,65.70133246839907,0.4732651197924637,0.5299882798922231,0.5773905282205979,1.0
historical_inertia,collections/wikipedia,3,118.71087018832593,1539.5850175221603,3036.549722464591,1.1682637831338107,1.0
