model,category,datasets,windows,MAPE,MAE,RMSE,NMAE
mean,sequential,8,24,1071.2077379434581,26.263414837904076,29.80985832109949,-2.404466182424711
mean,synthetic,6,18,354.73431557601884,0.982603801030321,1.1441057174669227,3.0007619590032184
mean,traditional,70,202,138.5286664039775,5371814.261057135,7277619.524468854,0.40002533252198297
mean,collections,2,6,91.41548620139736,736.1460065562482,1100.6816172972767,0.8062967723159125
